#Δ (мм),Интенсивность
0.17240572405724058,0.3092974817451594
0.1724147241472415,0.3094321033214767
0.1724237242372424,0.3095671357566333
0.1724327243272433,0.3097025795480548
0.1724417244172442,0.3098384351947143
0.1724507245072451,0.30997470319713016
0.17245972459724598,0.31011138405736344
0.17246872468724686,0.3102484782790369
0.17247772477724777,0.310385986367311
0.17248672486724867,0.310523908828898
0.17249572495724957,0.3106622461720777
0.17250472504725048,0.31080099890667245
0.17251372513725136,0.3109401675440665
0.17252272522725226,0.3110797525972036
0.17253172531725317,0.31121975458058854
0.17254072540725407,0.31136017401028876
0.17254972549725497,0.3115010114039322
0.17255872558725588,0.3116422672807266
0.17256772567725678,0.31178394216143435
0.1725767257672577,0.31192603656839235
0.17258572585725857,0.3120685510255093
0.17259472594725947,0.3122114860582627
0.17260372603726037,0.3123548421937192
0.17261272612726128,0.3124986199605086
0.17262172621726218,0.3126428198888397
0.1726307263072631,0.3127874425105155
0.172639726397264,0.31293248835890786
0.1726487264872649,0.31307795796897697
0.17265772657726577,0.31322385187726937
0.17266672666726668,0.31337017062191896
0.17267572675726758,0.3135169147426492
0.1726847268472685,0.31366408478077473
0.1726937269372694,0.31381168127919856
0.17270272702727027,0.31395970478243257
0.17271172711727115,0.31410815583657087
0.17272072720727205,0.3142570349893108
0.17272972729727296,0.3144063427899448
0.17273872738727386,0.31455607978938166
0.17274772747727477,0.31470624654011925
0.17275672756727567,0.31485684359626076
0.17276572765727657,0.31500787151353105
0.17277472774727748,0.3151593308492494
0.17278372783727838,0.3153112221623504
0.1727927279272793,0.31546354601338134
0.1728017280172802,0.3156163029644983
0.1728107281072811,0.31576949357948836
0.17281972819728197,0.3159231184237415
0.17282872828728288,0.3160771780642719
0.17283772837728378,0.31623167306971495
0.1728467284672847,0.31638660401032903
0.1728557285572856,0.31654197145799723
0.17286472864728647,0.3166977759862239
0.17287372873728737,0.3168540181701567
0.17288272882728828,0.317010698586558
0.17289172891728918,0.3171678178138272
0.1729007290072901,0.31732537643199166
0.17290972909729097,0.3174833750227293
0.17291872918729187,0.31764181416933956
0.17292772927729277,0.3178006944567656
0.17293672936729368,0.3179600164715859
0.17294572945729456,0.31811978080203607
0.17295472954729546,0.31827998803798063
0.17296372963729637,0.3184406387709342
0.17297272972729727,0.318601733594059
0.17298172981729817,0.3187632731021661
0.17299072990729908,0.3189252578917173
0.17299972999729998,0.31908768856082653
0.1730087300873009,0.31925056570925703
0.1730177301773018,0.319413889938443
0.1730267302673027,0.3195776618514609
0.1730357303573036,0.31974188205304616
0.1730447304473045,0.319906551149611
0.17305373053730538,0.32007166974921436
0.17306273062730626,0.3202372384615848
0.17307173071730717,0.32040325789811147
0.17308073080730807,0.3205697286718673
0.17308973089730897,0.32073665139757845
0.17309873098730988,0.3209040266916475
0.17310773107731076,0.3210718551721445
0.17311673116731166,0.3212401374588297
0.17312573125731257,0.3214088741731234
0.17313473134731347,0.32157806593812904
0.17314373143731437,0.32174771337862945
0.17315273152731528,0.3219178171210883
0.17316173161731618,0.32208837779365207
0.1731707317073171,0.32225939602614606
0.17317973179731797,0.3224308724500979
0.17318873188731887,0.3226028076987063
0.17319773197731977,0.3227752024068648
0.17320673206732068,0.3229480572111578
0.17321573215732158,0.3231213727498566
0.1732247322473225,0.32329514966294315
0.1732337323373234,0.3234693885920784
0.1732427324273243,0.32364409018062074
0.1732517325173252,0.3238192550736443
0.17326073260732608,0.3239948839179066
0.17326973269732698,0.32417097736187317
0.1732787327873279,0.3243475360557131
0.1732877328773288,0.3245245606513007
0.17329673296732967,0.3247020518022173
0.17330573305733055,0.32488001016374657
0.17331473314733145,0.3250584363928997
0.17332373323733236,0.3252373311483821
0.17333273332733326,0.3254166950906178
0.17334173341733417,0.32559652888174584
0.17335073350733507,0.32577683318561523
0.17335973359733597,0.32595760866781026
0.17336873368733688,0.32613885599561704
0.17337773377733778,0.32632057583804247
0.1733867338673387,0.32650276886583296
0.1733957339573396,0.32668543575144143
0.1734047340473405,0.3268685771690519
0.17341373413734137,0.32705219379457484
0.17342273422734228,0.3272362863056432
0.17343173431734318,0.3274208553816378
0.1734407344073441,0.32760590170365217
0.173449734497345,0.3277914259545189
0.17345873458734587,0.32797742881880454
0.17346773467734677,0.32816391098281134
0.17347673476734768,0.32835087313457817
0.17348573485734858,0.32853831596387667
0.1734947349473495,0.3287262401622362
0.1735037350373504,0.3289146464229094
0.17351273512735127,0.32910353544089166
0.17352173521735217,0.3292929079129403
0.17353073530735308,0.32948276453754016
0.17353973539735396,0.32967310601492894
0.17354873548735486,0.32986393304709255
0.17355773557735577,0.3300552463377604
0.17356673566735667,0.3302470465924311
0.17357573575735757,0.33043933451833724
0.17358473584735848,0.33063211082447114
0.17359373593735938,0.33082537622158015
0.1736027360273603,0.3310191314221678
0.1736117361173612,0.33121337714049515
0.1736207362073621,0.33140811409258225
0.173629736297363,0.3316033429962029
0.1736387363873639,0.3317990645709114
0.17364773647736478,0.33199527953800567
0.17365673656736566,0.3321919886205477
0.17366573665736657,0.33238919254338367
0.17367473674736747,0.33258689203310726
0.17368373683736837,0.3327850878180861
0.17369273692736928,0.33298378062845024
0.17370173701737018,0.3331829711961192
0.17371073710737106,0.33338266025476454
0.17371973719737197,0.33358284853983033
0.17372873728737287,0.3337835367885534
0.17373773737737377,0.33398472573992627
0.17374673746737468,0.3341864161347239
0.17375573755737558,0.3343886087154981
0.1737647376473765,0.33459130422657923
0.17377373773737737,0.3347945034140768
0.17378273782737827,0.3349982070258806
0.17379173791737917,0.33520241581165583
0.17380073800738008,0.3354071305228694
0.17380973809738098,0.33561235191275285
0.1738187381873819,0.3358180807363284
0.1738277382773828,0.3360243177504045
0.1738367383673837,0.3362310637135692
0.1738457384573846,0.3364383193862189
0.17385473854738548,0.3366460855305182
0.17386373863738638,0.33685436291042203
0.1738727387273873,0.3370631522916957
0.1738817388173882,0.33727245444187626
0.17389073890738907,0.3374822701303002
0.17389973899738997,0.33769260012809743
0.17390873908739085,0.3379034452081924
0.17391773917739176,0.33811480614530476
0.17392673926739266,0.338326683715944
0.17393573935739357,0.33853907869843664
0.17394473944739447,0.3387519918728873
0.17395373953739537,0.33896542402120566
0.17396273962739628,0.33917937592710146
0.17397173971739718,0.33939384837607794
0.1739807398073981,0.33960884215546017
0.173989739897399,0.33982435805435435
0.1739987399873999,0.3400403968636698
0.17400774007740077,0.34025695937613987
0.17401674016740168,0.34047404638628154
0.17402574025740258,0.34069165869042367
0.1740347403474035,0.3409097970867005
0.1740437404374044,0.34112846237504574
0.17405274052740527,0.3413476553572213
0.17406174061740617,0.34156737683677546
0.17407074070740708,0.3417876276190719
0.17407974079740798,0.34200840851128284
0.1740887408874089,0.34222972032239035
0.1740977409774098,0.34245156386318626
0.17410674106741067,0.34267393994626605
0.17411574115741157,0.3428968493860572
0.17412474124741245,0.3431202929987781
0.17413374133741336,0.3433442716024586
0.17414274142741426,0.343568786016963
0.17415174151741517,0.34379383706394706
0.17416074160741607,0.34401942556688714
0.17416974169741697,0.3442455523510734
0.17417874178741788,0.34447221824360325
0.17418774187741878,0.34469942407341053
0.1741967419674197,0.344927170671222
0.1742057420574206,0.3451554588695875
0.1742147421474215,0.3453842895028722
0.1742237422374224,0.3456136634072574
0.1742327423274233,0.3458435814207409
0.17424174241742418,0.34607404438313644
0.1742507425074251,0.3463050531360677
0.17425974259742597,0.3465366085229969
0.17426874268742687,0.34676871138918175
0.17427774277742777,0.34700136258169684
0.17428674286742868,0.3472345629494568
0.17429574295742958,0.3474683133431714
0.17430474304743046,0.3477026146153753
0.17431374313743137,0.3479374676204137
0.17432274322743227,0.34817287321447216
0.17433174331743317,0.348408832255531
0.17434074340743408,0.3486453456033966
0.17434974349743498,0.34888241411969245
0.17435874358743586,0.34912003866786034
0.17436774367743677,0.34935822011315937
0.17437674376743767,0.34959695932266643
0.17438574385743857,0.3498362571652681
0.17439474394743948,0.35007611451169146
0.17440374403744038,0.3503165322344576
0.1744127441274413,0.35055751120790457
0.1744217442174422,0.35079905230821024
0.1744307443074431,0.35104115641334593
0.174439744397444,0.35128382440310685
0.1744487444874449,0.35152705715910415
0.17445774457744578,0.3517708555647567
0.1744667446674467,0.35201522050532214
0.1744757447574476,0.3522601528678494
0.17448474484744847,0.35250565354120206
0.17449374493744937,0.35275172341608096
0.17450274502745025,0.3529983633849772
0.17451174511745116,0.3532455743422026
0.17452074520745206,0.3534933571838816
0.17452974529745297,0.35374171280795047
0.17453874538745387,0.35399064211415715
0.17454774547745477,0.3542401460040521
0.17455674556745568,0.35449022538102004
0.17456574565745658,0.3547408811502312
0.1745747457474575,0.3549921142186724
0.1745837458374584,0.3552439254951387
0.1745927459274593,0.3554963158902243
0.17460174601746017,0.3557492863163541
0.17461074610746108,0.3560028376877345
0.17461974619746198,0.35625697092037656
0.1746287462874629,0.35651168693211943
0.1746377463774638,0.35676698664258155
0.1746467464674647,0.35702287097319063
0.17465574655746557,0.35727934084717616
0.17466474664746648,0.35753639718956737
0.17467374673746738,0.35779404092719225
0.1746827468274683,0.3580522729886772
0.1746917469174692,0.3583110943044367
0.17470074700747007,0.3585705058067058
0.17470974709747097,0.3588305084294891
0.17471874718747185,0.35909110310859294
0.17472774727747276,0.35935229078160674
0.17473674736747366,0.3596140723879362
0.17474574745747457,0.35987644886875086
0.17475474754747547,0.36013942116700814
0.17476374763747637,0.36040299022747757
0.17477274772747728,0.36066715699668833
0.17478174781747818,0.3609319224229616
0.1747907479074791,0.36119728745640084
0.17479974799748,0.3614632530488812
0.1748087480874809,0.3617298201540827
0.1748177481774818,0.3619969897274369
0.1748267482674827,0.36226476272615965
0.17483574835748358,0.3625331401092407
0.1748447484474845,0.3628021228374422
0.17485374853748537,0.3630717118732963
0.17486274862748627,0.3633419081810954
0.17487174871748717,0.3636127127269245
0.17488074880748808,0.36388412647860763
0.17488974889748898,0.3641561504057398
0.1748987489874899,0.36442878547966867
0.17490774907749077,0.36470203267352685
0.17491674916749167,0.3649758929621773
0.17492574925749257,0.3652503673222464
0.17493474934749348,0.3655254567321045
0.17494374943749438,0.3658011621718983
0.17495274952749526,0.3660774846234961
0.17496174961749617,0.36635442507052096
0.17497074970749707,0.3666319844983393
0.17497974979749797,0.36691016389405834
0.17498874988749888,0.36718896424652403
0.17499774997749978,0.36746838654631864
0.1750067500675007,0.3677484317857486
0.1750157501575016,0.36802910095887875
0.1750247502475025,0.36831039506147506
0.1750337503375034,0.3685923150910295
0.1750427504275043,0.3688748620467841
0.17505175051750518,0.36915803692967397
0.1750607506075061,0.3694418407423608
0.17506975069750697,0.3697262744892122
0.17507875078750787,0.3700113391763344
0.17508775087750877,0.3702970358115151
0.17509675096750968,0.37058336540425724
0.17510575105751056,0.37087032896575733
0.17511475114751146,0.3711579275089388
0.17512375123751237,0.3714461620483942
0.17513275132751327,0.3717350336004187
0.17514175141751417,0.3720245431829974
0.17515075150751508,0.37231469181580207
0.17515975159751598,0.3726054805201882
0.1751687516875169,0.37289691031918165
0.1751777517775178,0.37318898223751296
0.1751867518675187,0.3734816973015574
0.17519575195751957,0.3737750565393696
0.17520475204752048,0.37406906098066944
0.17521375213752138,0.37436371165682975
0.1752227522275223,0.3746590096009099
0.1752317523175232,0.37495495584759586
0.1752407524075241,0.3752515514332241
0.17524975249752497,0.37554879739580627
0.17525875258752588,0.37584669477496874
0.17526775267752678,0.37614524461198606
0.1752767527675277,0.3764444479497675
0.1752857528575286,0.3767443058328531
0.1752947529475295,0.37704481930740924
0.17530375303753037,0.37734598942121506
0.17531275312753125,0.37764781722369606
0.17532175321753216,0.3779503037658628
0.17533075330753306,0.3782534501003442
0.17533975339753397,0.37855725728137396
0.17534875348753487,0.3788617263647757
0.17535775357753577,0.3791668584079981
0.17536675366753668,0.3794726544700507
0.17537575375753758,0.3797791156115294
0.1753847538475385,0.3800862428946404
0.1753937539375394,0.38039403738313676
0.1754027540275403,0.38070250014235263
0.1754117541175412,0.38101163223918844
0.1754207542075421,0.3813214347420957
0.17542975429754298,0.3816319087211122
0.1754387543875439,0.38194305524779615
0.17544775447754477,0.3822548753952619
0.17545675456754567,0.3825673702381635
0.17546575465754657,0.3828805408526902
0.17547475474754748,0.3831943883165602
0.17548375483754838,0.3835089137090058
0.1754927549275493,0.3838241181108073
0.17550175501755017,0.38414000260422754
0.17551075510755107,0.38445656827303565
0.17551975519755197,0.38477381620253254
0.17552875528755288,0.3850917474794831
0.17553775537755378,0.3854103631921517
0.17554675546755466,0.38572966443028545
0.17555575555755557,0.386049652285098
0.17556475564755647,0.38637032784930453
0.17557375573755737,0.38669169221705346
0.17558275582755828,0.3870137464839619
0.17559175591755918,0.38733649174709806
0.1756007560075601,0.3876599291049753
0.175609756097561,0.3879840596575454
0.1756187561875619,0.3883088845061922
0.1756277562775628,0.38863440475371375
0.1756367563675637,0.388960621504358
0.1756457564575646,0.38928753586375264
0.1756547565475655,0.3896151489389299
0.17566375663756637,0.3899434618383507
0.17567275672756727,0.39027247567183476
0.17568175681756817,0.390602191550595
0.17569075690756908,0.3909326105872097
0.17569975699756996,0.39126373389565705
0.17570875708757086,0.39159556259124423
0.17571775717757177,0.3919280977906423
0.17572675726757267,0.3922613406118682
0.17573575735757357,0.3925952921742762
0.17574475744757448,0.3929299535985405
0.17575375753757538,0.39326532600668923
0.1757627576275763,0.3936014105220329
0.1757717577175772,0.3939382082691988
0.17578075780757807,0.394275720374112
0.17578975789757897,0.3946139479639768
0.17579875798757988,0.39495289216731116
0.17580775807758078,0.3952925541138737
0.1758167581675817,0.39563293493469803
0.1758257582575826,0.395974035762074
0.1758347583475835,0.3963158577295275
0.1758437584375844,0.39665840197185553
0.17585275852758528,0.39700166962505173
0.17586175861758618,0.39734566182633035
0.1758707587075871,0.3976903797141499
0.175879758797588,0.3980358244281382
0.1758887588875889,0.3983819971091269
0.17589775897758977,0.3987288988991314
0.17590675906759065,0.39907653094134093
0.17591575915759156,0.3994248943801099
0.17592475924759246,0.3997739903609359
0.17593375933759337,0.40012382003049546
0.17594275942759427,0.40047438453656664
0.17595175951759517,0.40082568502806426
0.17596075960759608,0.4011777226550183
0.17596975969759698,0.40153049856855255
0.1759787597875979,0.40188401392091944
0.1759877598775988,0.402238269865422
0.1759967599675997,0.4025932675564372
0.1760057600576006,0.4029490081494395
0.17601476014760148,0.403305492800922
0.17602376023760238,0.40366272266843084
0.1760327603276033,0.4040206989105434
0.1760417604176042,0.40437942268685684
0.17605076050760507,0.40473889515797745
0.17605976059760597,0.40509911748550886
0.17606876068760688,0.4054600908320298
0.17607776077760778,0.40582181636112774
0.1760867608676087,0.4061842952373198
0.17609576095760957,0.40654752862608545
0.17610476104761047,0.4069115176938325
0.17611376113761137,0.40727626360793184
0.17612276122761228,0.40764176753663506
0.17613176131761318,0.40800803064909724
0.17614076140761406,0.40837505411540054
0.17614976149761497,0.4087428391064707
0.17615876158761587,0.40911138679411213
0.17616776167761677,0.4094806983509828
0.17617676176761768,0.40985077495057026
0.17618576185761858,0.4102216177672264
0.1761947619476195,0.4105932279760825
0.1762037620376204,0.4109656067530844
0.1762127621276213,0.41133875527496694
0.1762217622176222,0.4117126747192408
0.1762307623076231,0.412087366264179
0.176239762397624,0.4124628310888033
0.1762487624876249,0.41283907037285844
0.17625776257762577,0.4132160852968465
0.17626676266762667,0.4135938770419407
0.17627576275762757,0.41397244679000716
0.17628476284762848,0.4143517957236274
0.17629376293762938,0.41473192502601086
0.17630276302763026,0.4151128358810297
0.17631176311763117,0.4154945294731786
0.17632076320763207,0.4158770069876099
0.17632976329763297,0.41626026961004486
0.17633876338763388,0.416644318526808
0.17634776347763478,0.4170291549247991
0.1763567635676357,0.4174147799914783
0.1763657636576366,0.4178011949148507
0.17637476374763747,0.4181884008834504
0.17638376383763837,0.4185763990863129
0.17639276392763928,0.4189651907130085
0.17640176401764018,0.41935477695355183
0.1764107641076411,0.4197451589984232
0.176419764197642,0.42013633803858963
0.1764287642876429,0.42052831526541373
0.1764377643776438,0.4209210918706861
0.17644676446764468,0.42131466904658516
0.17645576455764558,0.42170904798570935
0.1764647646476465,0.42210422988098534
0.1764737647376474,0.4225002159257006
0.1764827648276483,0.4228970073134613
0.17649176491764917,0.42329460523822565
0.17650076500765005,0.42369301089420947
0.17650976509765096,0.42409222547592
0.17651876518765186,0.424492250178125
0.17652776527765277,0.42489308619583466
0.17653676536765367,0.425294734724283
0.17654576545765457,0.42569719695889724
0.17655476554765548,0.42610047409533075
0.17656376563765638,0.42650456732936654
0.1765727657276573,0.42690947785695016
0.1765817658176582,0.42731520687415797
0.1765907659076591,0.4277217555771651
0.17659976599766,0.4281291251622775
0.17660876608766088,0.42853731682583523
0.17661776617766178,0.42894633176423097
0.1766267662676627,0.42935617117393
0.1766357663576636,0.42976683625137135
0.17664476644766447,0.4301783281930007
0.17665376653766537,0.430590648195236
0.17666276662766628,0.4310037974544476
0.17667176671766718,0.4314177771669371
0.1766807668076681,0.4318325885289174
0.176689766897669,0.43224823273647733
0.17669876698766987,0.43266471098561426
0.17670776707767077,0.43308202447213284
0.17671676716767168,0.4335001743916766
0.17672576725767258,0.43391916193967955
0.17673476734767346,0.4343389883113981
0.17674376743767437,0.4347596547018081
0.17675276752767527,0.4351811623056234
0.17676176761767617,0.43560351231731326
0.17677076770767708,0.436026705930999
0.17677976779767798,0.4364507443404859
0.1767887678876789,0.4368756287392257
0.1767977679776798,0.43730136032028
0.1768067680676807,0.4377279402763524
0.1768157681576816,0.4381553697996818
0.1768247682476825,0.438583650082074
0.1768337683376834,0.43901278231486424
0.1768427684276843,0.4394427676888927
0.17685176851768517,0.4398736073944803
0.17686076860768607,0.4403053026213905
0.17686976869768697,0.44073785455886005
0.17687876878768788,0.44117126439549076
0.17688776887768878,0.44160553331928004
0.17689676896768966,0.4420406625175677
0.17690576905769057,0.44247665317706647
0.17691476914769147,0.44291350648375255
0.17692376923769237,0.4433512236228952
0.17693276932769328,0.44378980577900345
0.17694176941769418,0.44422925413585496
0.1769507695076951,0.44466956987638634
0.176959769597696,0.445110754182722
0.17696876968769687,0.44555280823613314
0.17697776977769777,0.4459957332170112
0.17698676986769868,0.4464395303048399
0.17699576995769958,0.4468842006781685
0.1770047700477005,0.4473297455145689
0.1770137701377014,0.44777616599066555
0.1770227702277023,0.44822346328202106
0.1770317703177032,0.44867163856315123
0.1770407704077041,0.4491206930075388
0.17704977049770498,0.4495706277875196
0.1770587705877059,0.45002144407430955
0.1770677706777068,0.450473143037948
0.1770767707677077,0.45092572584732493
0.17708577085770857,0.45137919367006546
0.17709477094770945,0.4518335476725573
0.17710377103771036,0.4522887890198914
0.17711277112771126,0.4527449188758905
0.17712177121771217,0.45320193840299056
0.17713077130771307,0.45365984876226845
0.17713977139771397,0.4541186511133962
0.17714877148771488,0.45457834661461016
0.17715777157771578,0.455038936422679
0.1771667716677167,0.4555004216928572
0.1771757717577176,0.45596280357891245
0.1771847718477185,0.45642608323300504
0.1771937719377194,0.45689026180571374
0.17720277202772028,0.4573553404459892
0.17721177211772118,0.457821320301105
0.1772207722077221,0.4582882025166855
0.177229772297723,0.4587559882365821
0.1772387723877239,0.4592246786028842
0.17724777247772477,0.4596942747559309
0.17725677256772568,0.46016477783418647
0.17726577265772658,0.46063618897426595
0.1772747727477275,0.46110850931088593
0.1772837728377284,0.4615817399768293
0.17729277292772927,0.4620558821029098
0.17730177301773017,0.4625309368179224
0.17731077310773108,0.46300690524866733
0.17731977319773196,0.46348378851982386
0.17732877328773286,0.4639615877539749
0.17733777337773377,0.46444030407155423
0.17734677346773467,0.4649199385907962
0.17735577355773557,0.4654004924277589
0.17736477364773648,0.46588196669619547
0.17737377373773738,0.46636436250756236
0.1773827738277383,0.4668476809710283
0.1773917739177392,0.4673319231933434
0.1774007740077401,0.4678170902788626
0.177409774097741,0.4683031833294919
0.1774187741877419,0.4687902034446499
0.1774277742777428,0.46927815172122783
0.1774367743677437,0.46976702925355107
0.17744577445774457,0.47025683713332334
0.17745477454774547,0.4707475764496499
0.17746377463774637,0.47123924828890323
0.17747277472774728,0.47173185373474497
0.17748177481774818,0.47222539386805407
0.17749077490774906,0.4727198697669493
0.17749977499774997,0.4732152825066522
0.17750877508775087,0.4737116331594937
0.17751777517775177,0.47420892279491994
0.17752677526775268,0.47470715247935424
0.17753577535775358,0.47520632327621887
0.1775447754477545,0.4757064362458761
0.1775537755377554,0.47620749244556926
0.17756277562775627,0.4767094929294434
0.17757177571775717,0.47721243874840635
0.17758077580775808,0.47771633095014776
0.17758977589775898,0.47822117057907954
0.1775987759877599,0.4787269586762913
0.1776077760777608,0.4792336962795057
0.1776167761677617,0.47974138442303355
0.1776257762577626,0.48025002413771145
0.1776347763477635,0.48075961645092175
0.17764377643776438,0.48127016238644915
0.1776527765277653,0.4817816629644826
0.1776617766177662,0.4822941192016186
0.1776707767077671,0.482807532110715
0.17767977679776797,0.4833219027009105
0.17768877688776888,0.48383723197754336
0.17769777697776976,0.4843535209421704
0.17770677706777066,0.4848707705924191
0.17771577715777157,0.48538898192200536
0.17772477724777247,0.48590815592066855
0.17773377733777337,0.4864282935741219
0.17774277742777428,0.48694939586400393
0.17775177751777518,0.4874714637678279
0.1777607776077761,0.4879944982589151
0.177769777697777,0.488518500306412
0.1777787777877779,0.4890434708751386
0.1777877778777788,0.48956941092558787
0.17779677796777968,0.49009632141392473
0.17780577805778058,0.4906242032918334
0.1778147781477815,0.4911530575065334
0.1778237782377824,0.4916828850007087
0.1778327783277833,0.4922136867124405
0.17784177841778417,0.4927454635752198
0.17785077850778508,0.49327821651779385
0.17785977859778598,0.4938119464641621
0.1778687786877869,0.49434665433357444
0.1778777787777878,0.4948823410403743
0.1778867788677887,0.4954190074940117
0.17789577895778957,0.4959566545989712
0.17790477904779048,0.49649528325471726
0.17791377913779136,0.49703489435563775
0.17792277922779226,0.4975754887909708
0.17793177931779317,0.49811706744481793
0.17794077940779407,0.4986596311959827
0.17794977949779497,0.4992031809179841
0.17795877958779588,0.49974771747898
0.17796777967779678,0.5002932417416933
0.1779767797677977,0.5008397545634236
0.1779857798577986,0.5013872567958824
0.1779947799477995,0.5019357492851882
0.1780037800378004,0.5024852328718595
0.1780127801278013,0.5030357083906493
0.1780217802178022,0.5035871766705559
0.1780307803078031,0.5041396385347447
0.17803978039780397,0.5046930948004882
0.17804878048780487,0.5052475462791038
0.17805778057780577,0.5058029937758934
0.17806678066780668,0.5063594380900632
0.17807578075780758,0.5069168800147331
0.1780847808478085,0.5074753203367671
0.17809378093780937,0.5080347598367818
0.17810278102781027,0.5085951992890472
0.17811178111781117,0.5091566394614946
0.17812078120781208,0.509719081115546
0.17812978129781298,0.510282525006102
0.1781387813878139,0.5108469718815322
0.1781477814778148,0.5114124224835013
0.17815678156781567,0.511978877546976
0.17816578165781657,0.5125463378001408
0.17817478174781748,0.5131148039643141
0.17818378183781838,0.5136842767539532
0.1781927819278193,0.5142547568764793
0.1782017820178202,0.5148262450322818
0.1782107821078211,0.5153987419146329
0.178219782197822,0.515972248209619
0.1782287822878229,0.5165467645960722
0.17823778237782378,0.5171222917454831
0.1782467824678247,0.5176988303220046
0.1782557825578256,0.5182763809822717
0.1782647826478265,0.5188549443754058
0.17827378273782737,0.5194345211429053
0.17828278282782828,0.5200151119186511
0.17829178291782916,0.5205967173287219
0.17830078300783006,0.5211793379913978
0.17830978309783097,0.5217629745170507
0.17831878318783187,0.5223476275081459
0.17832778327783277,0.5229332975590577
0.17833678336783368,0.5235199852560702
0.17834578345783458,0.5241076911772852
0.1783547835478355,0.5246964158925477
0.1783637836378364,0.5252861599633712
0.1783727837278373,0.5258769239428637
0.1783817838178382,0.5264687083756315
0.17839078390783908,0.5270615137977805
0.17839978399783998,0.5276553407367265
0.1784087840878409,0.5282501897111734
0.1784177841778418,0.5288460612310961
0.1784267842678427,0.5294429557975462
0.1784357843578436,0.5300408739026519
0.17844478444784448,0.5306398160295006
0.17845378453784538,0.5312397826521372
0.1784627846278463,0.5318407742353701
0.1784717847178472,0.5324427912347679
0.1784807848078481,0.533045834096541
0.17848978489784897,0.5336499032575386
0.17849878498784988,0.5342549991450519
0.17850778507785076,0.5348611221768103
0.17851678516785166,0.5354682727608795
0.17852578525785257,0.536076451295581
0.17853478534785347,0.536685658169408
0.17854378543785437,0.5372958937609238
0.17855278552785528,0.5379071584387561
0.17856178561785618,0.5385194525613967
0.1785707857078571,0.539132776477194
0.178579785797858,0.5397471305242506
0.1785887858878589,0.5403625150303171
0.1785977859778598,0.5409789303127857
0.1786067860678607,0.5415963766784866
0.1786157861578616,0.5422148544236599
0.1786247862478625,0.5428343638339286
0.1786337863378634,0.5434549051840927
0.17864278642786427,0.5440764787381204
0.17865178651786517,0.5446990847490402
0.17866078660786608,0.5453227234588526
0.17866978669786698,0.5459473950984409
0.1786787867878679,0.5465730998874819
0.17868778687786877,0.5471998380343358
0.17869678696786967,0.5478276097360362
0.17870578705787057,0.5484564151780791
0.17871478714787148,0.5490862545344121
0.17872378723787238,0.5497171279673019
0.1787327873278733,0.550349035627324
0.17874178741787417,0.550981977653148
0.17875078750787507,0.5516159541715062
0.17875978759787597,0.5522509652971601
0.17876878768787688,0.5528870111326859
0.17877778777787778,0.5535240917684607
0.1787867878678787,0.5541622072825478
0.1787957879578796,0.554801357740581
0.1788047880478805,0.5554415431957511
0.1788137881378814,0.5560827636885868
0.1788227882278823,0.5567250192469404
0.1788317883178832,0.5573683098858702
0.1788407884078841,0.5580126356075432
0.178849788497885,0.5586579964011377
0.17885878858788587,0.5593043922427238
0.17886778867788677,0.5599518230952478
0.17887678876788768,0.5606002889083093
0.17888578885788856,0.5612497896181226
0.17889478894788946,0.5619003251474807
0.17890378903789037,0.5625518954055287
0.17891278912789127,0.5632045002877469
0.17892178921789217,0.5638581396758285
0.17893078930789308,0.5645128134375569
0.17893978939789398,0.5651685214267873
0.1789487894878949,0.5658252634832183
0.1789577895778958,0.566483039432373
0.1789667896678967,0.5671418490854739
0.17897578975789757,0.5678016922393395
0.17898478984789848,0.5684625686762799
0.17899378993789938,0.569124478163991
0.1790027900279003,0.5697874204554298
0.1790117901179012,0.5704513952887921
0.1790207902079021,0.5711164023872792
0.179029790297903,0.5717824414590559
0.17903879038790388,0.5724495121972064
0.17904779047790478,0.5731176142794991
0.1790567905679057,0.5737867473683649
0.1790657906579066,0.5744569111107447
0.1790747907479075,0.5751281051380679
0.1790837908379084,0.5758003290660133
0.17909279092790928,0.576473582494486
0.17910179101791016,0.5771478650074856
0.17911079110791106,0.5778231761729957
0.17911979119791197,0.5784995155428732
0.17912879128791287,0.5791768826527366
0.17913779137791377,0.5798552770218329
0.17914679146791468,0.5805346981530121
0.17915579155791558,0.5812151455324839
0.1791647916479165,0.5818966186297704
0.1791737917379174,0.5825791168976575
0.1791827918279183,0.5832626397719508
0.1791917919179192,0.5839471866714477
0.1792007920079201,0.5846327569978016
0.179209792097921,0.585319350135384
0.1792187921879219,0.5860069654512577
0.1792277922779228,0.5866956022949283
0.17923679236792367,0.5873852599982937
0.17924579245792457,0.5880759378755936
0.17925479254792548,0.5887676352231604
0.17926379263792638,0.5894603513193887
0.1792727927279273,0.590154085424596
0.1792817928179282,0.5908488367809043
0.17929079290792907,0.5915446046121207
0.17929979299792997,0.5922413881235956
0.17930879308793088,0.5929391865021936
0.17931779317793178,0.5936379989160381
0.1793267932679327,0.5943378245144804
0.17933579335793357,0.5950386624279572
0.17934479344793447,0.5957405117678461
0.17935379353793537,0.5964433716264339
0.17936279362793628,0.5971472410766602
0.17937179371793718,0.5978521191720615
0.1793807938079381,0.5985580049467172
0.179389793897939,0.59926489741499
0.1793987939879399,0.5999727955714925
0.1794077940779408,0.6006816983909421
0.1794167941679417,0.6013916048280343
0.1794257942579426,0.6021025138173206
